userName,content,score,thumbs_up_count,review_version,review_date,reply_content,app_version,company
Shuvojit Roy,Beutiful app,5,0,Unkown,11-08-2025,"Hi flipkart user, thank you so much for your feedback. we are glad that you are enjoying flipkart and we look forward to serving you again.",Unknown,Flipkart
Angad Pandit,Very poor delivery and low delivery,1,0,8.29,11-08-2025,"Hi flipkart user, we are sorry about your bad experience with us. please get in touch with us at www.flipkart.com/helpcentre to assist you. thanks for your patience!",8.29,Flipkart
Mohammad Marediya,Good service,5,0,8.23,11-08-2025,"Hi flipkart user, thank you so much for your feedback. we are glad that you are enjoying flipkart and we look forward to serving you again.",8.23,Flipkart
Arun Sah,Okay,5,0,8.1,11-08-2025,"Hi flipkart user, thank you so much for your feedback. we are glad that you are enjoying flipkart and we look forward to serving you again.",8.1,Flipkart
chinnari Sushmanth,Super in,5,0,8.28,11-08-2025,"Hi flipkart user, thank you so much for your feedback. we are glad that you are enjoying flipkart and we look forward to serving you again.",8.28,Flipkart
Junaid Hussain Chechi,Nice,1,0,8.29,11-08-2025,"Hi flipkart user, thank you for your kind words! would you also like to give us more stars? 5 stars - very good, 4 stars- good, 3 stars - okay, 2 stars - bad, 1 star- very bad",8.29,Flipkart
அழகர்சாமி ஆரூரன் அடிமை . சிவ சிவ,Very good y,5,0,8.29,11-08-2025,"Hi flipkart user, thank you so much for your feedback. we are glad that you are enjoying flipkart and we look forward to serving you again.",8.29,Flipkart
Digal Pradhan,Good,5,0,Unkown,11-08-2025,"Hi flipkart user, thank you so much for your feedback. we are glad that you are enjoying flipkart and we look forward to serving you again.",Unknown,Flipkart
sadashiv Mali,Super,5,0,8.29,11-08-2025,"Hi flipkart user, thank you so much for your feedback. we are glad that you are enjoying flipkart and we look forward to serving you again.",8.29,Flipkart
Mohammad Shadab Ali,Good,5,0,8.29,11-08-2025,"Hi flipkart user, thank you so much for your feedback. we are glad that you are enjoying flipkart and we look forward to serving you again.",8.29,Flipkart
Gudiya Khan,Best side,5,0,8.3,11-08-2025,"Hi flipkart user, thank you so much for your feedback. we are glad that you are enjoying flipkart and we look forward to serving you again.",8.3,Flipkart
Rahman Khan,Ek no hai bhai log,5,0,8.29,11-08-2025,"Hi flipkart user, thank you so much for your feedback. we are glad that you are enjoying flipkart and we look forward to serving you again.",8.29,Flipkart
Babul Kumar,Very nice,5,0,8.29,11-08-2025,"Hi flipkart user, thank you so much for your feedback. we are glad that you are enjoying flipkart and we look forward to serving you again.",8.29,Flipkart
A Google user,"Flipkart’s service quality has dropped compared to earlier i am writing to express my disappointment regarding my last 2 orders the product have not been delivered till now, even though the expected delivery date has already passed. this delay has caused me inconvenience, and i am very dissatisfied with the lack of timely updates.",1,1,8.29,11-08-2025,"Hi flipkart user, we are sorry about your bad experience with us. please get in touch with us at www.flipkart.com/helpcentre to assist you. thanks for your patience!",8.29,Flipkart
364 Raj Paikra,Acha hai,3,0,8.27,11-08-2025,"Thanks so much for the awesome feedback, raj! if you think we deserve a higher rating, we'd love for you to update it to a 4 or 5 star when you get a chance!",8.27,Flipkart
Mahesh Kumar,Good,5,0,8.29,11-08-2025,"Hi flipkart user, thank you so much for your feedback. we are glad that you are enjoying flipkart and we look forward to serving you again.",8.29,Flipkart
farhan anjum,Good,4,0,8.29,11-08-2025,"Hi flipkart user, thank you so much for your feedback. we are glad that you are enjoying flipkart and we look forward to serving you again.",8.29,Flipkart
Bipinchandra Khuman,Thank you,5,0,8.29,11-08-2025,"Hi flipkart user, thank you so much for your feedback. we are glad that you are enjoying flipkart and we look forward to serving you again.",8.29,Flipkart
Kosal Rao,Good,5,0,8.29,11-08-2025,"Hi flipkart user, thank you so much for your feedback. we are glad that you are enjoying flipkart and we look forward to serving you again.",8.29,Flipkart
Tarakanta Sethi,It's awesome shoping apps thank you,5,0,8.29,11-08-2025,"Hi flipkart user, thank you so much for your feedback. we are glad that you are enjoying flipkart and we look forward to serving you again.",8.29,Flipkart
D Thurisang,Good,3,0,8.29,11-08-2025,"Thanks for the love, thurisang! if you’re happy with everything, a 5-star rating would mean the world to us!",8.29,Flipkart
nanda kishor nayak,Very good,5,0,8.29,11-08-2025,"Hi flipkart user, thank you so much for your feedback. we are glad that you are enjoying flipkart and we look forward to serving you again.",8.29,Flipkart
Krisna Moni,Most app,5,0,8.29,11-08-2025,"Hi flipkart user, thank you so much for your feedback. we are glad that you are enjoying flipkart and we look forward to serving you again.",8.29,Flipkart
Dilshad Ahmad,nan,5,0,8.26,11-08-2025,"Hi flipkart user, thank you so much for your feedback. we are glad that you are enjoying flipkart and we look forward to serving you again.",8.26,Flipkart
Nirajraj Saha,Nice product,4,0,8.29,11-08-2025,"Hi flipkart user, thank you so much for your feedback. we are glad that you are enjoying flipkart and we look forward to serving you again.",8.29,Flipkart
Zafarhomi Homi,Good best,5,0,8.29,11-08-2025,"Hi flipkart user, thank you so much for your feedback. we are glad that you are enjoying flipkart and we look forward to serving you again.",8.29,Flipkart
Baba Malik,Bhut accha h,5,0,8.29,11-08-2025,"Hi flipkart user, thank you so much for your feedback. we are glad that you are enjoying flipkart and we look forward to serving you again.",8.29,Flipkart
Theiva Nayagam,Worst customer service day by day their activities are not acceptable. delivery worst product without my concern order cancelled no proper response from customer care poor quality. don't use this app don't lose your mental health.,1,1,8.29,11-08-2025,No Reply,8.29,Flipkart
Jadeja Mahendrasinh,Good,4,0,8.29,11-08-2025,"Hi flipkart user, thank you so much for your feedback. we are glad that you are enjoying flipkart and we look forward to serving you again.",8.29,Flipkart
Mohammed Mayeez,Good,5,0,8.29,11-08-2025,"Hi flipkart user, thank you so much for your feedback. we are glad that you are enjoying flipkart and we look forward to serving you again.",8.29,Flipkart
A p altaf,Good,5,0,7.19,11-08-2025,"Hi flipkart user, thank you so much for your feedback. we are glad that you are enjoying flipkart and we look forward to serving you again.",7.19,Flipkart
Jharna Mondol,Good product,5,0,8.27,11-08-2025,"Hi flipkart user, thank you so much for your feedback. we are glad that you are enjoying flipkart and we look forward to serving you again.",8.27,Flipkart
jatin kumar,Excellent,5,0,8.29,11-08-2025,"Hi flipkart user, thank you so much for your feedback. we are glad that you are enjoying flipkart and we look forward to serving you again.",8.29,Flipkart
Gopi Gopi,Good,5,0,8.21,11-08-2025,"Hi flipkart user, thank you so much for your feedback. we are glad that you are enjoying flipkart and we look forward to serving you again.",8.21,Flipkart
SyedaAmna Chishty,Ha darling,5,0,8.29,11-08-2025,"Hi flipkart user, thank you so much for your feedback. we are glad that you are enjoying flipkart and we look forward to serving you again.",8.29,Flipkart
Asha Vipin,,3,0,8.29,11-08-2025,No Reply,8.29,Flipkart
Gonesh Ghorai,Fine,5,0,8.3,11-08-2025,"Hi flipkart user, thank you so much for your feedback. we are glad that you are enjoying flipkart and we look forward to serving you again.",8.3,Flipkart
Archana Singh,Good deal,5,0,8.29,11-08-2025,"Hi flipkart user, thank you so much for your feedback. we are glad that you are enjoying flipkart and we look forward to serving you again.",8.29,Flipkart
salman pahelwan,Excellent,5,0,8.3,11-08-2025,"Hi flipkart user, thank you so much for your feedback. we are glad that you are enjoying flipkart and we look forward to serving you again.",8.3,Flipkart
Mankali Amala,Super,5,0,8.3,11-08-2025,"Hi flipkart user, thank you so much for your feedback. we are glad that you are enjoying flipkart and we look forward to serving you again.",8.3,Flipkart
Kaushalya Rathod,Good best kyolity milti h,5,0,Unkown,11-08-2025,"Hi flipkart user, thank you so much for your feedback. we are glad that you are enjoying flipkart and we look forward to serving you again.",Unknown,Flipkart
Jinendra Patil,Very nice,5,0,8.29,11-08-2025,"Hi flipkart user, thank you so much for your feedback. we are glad that you are enjoying flipkart and we look forward to serving you again.",8.29,Flipkart
Tinku Barman,Ok,1,0,8.29,11-08-2025,"Hi flipkart user, thank you for your kind words! would you also like to give us more stars? 5 stars - very good, 4 stars- good, 3 stars - okay, 2 stars - bad, 1 star- very bad",8.29,Flipkart
Manojjj Sarkar,Like,5,0,8.29,11-08-2025,"Hi flipkart user, thank you so much for your feedback. we are glad that you are enjoying flipkart and we look forward to serving you again.",8.29,Flipkart
Preetam Pradhan,Flipkart you only for garbage,1,0,8.3,11-08-2025,No Reply,8.3,Flipkart
Anshika Sharma,Good experience,4,0,8.29,11-08-2025,"Hi flipkart user, thank you so much for your feedback. we are glad that you are enjoying flipkart and we look forward to serving you again.",8.29,Flipkart
Mohammad Uwais,Okay,4,0,Unkown,11-08-2025,"Hi flipkart user, thank you so much for your feedback. we are glad that you are enjoying flipkart and we look forward to serving you again.",Unknown,Flipkart
Anisha Shahi,Good,5,0,8.29,11-08-2025,"Hi flipkart user, thank you so much for your feedback. we are glad that you are enjoying flipkart and we look forward to serving you again.",8.29,Flipkart
Akash Sharma,"Too much frustrating i order item its over 21 days dont got my order and the tracking details is hanged up from last 17 days also the costumer care not able to resolve the issue they dont have information of nothing worst app, service ever",1,0,Unkown,11-08-2025,No Reply,Unknown,Flipkart
Amit Tiwari,Good,4,0,8.29,11-08-2025,"Hi flipkart user, thank you so much for your feedback. we are glad that you are enjoying flipkart and we look forward to serving you again.",8.29,Flipkart
Komal Tomar,Amazing,5,0,8.29,11-08-2025,"Hi flipkart user, thank you so much for your feedback. we are glad that you are enjoying flipkart and we look forward to serving you again.",8.29,Flipkart
Shaikh Muzammil,Best app,5,0,8.29,11-08-2025,"Hi flipkart user, thank you so much for your feedback. we are glad that you are enjoying flipkart and we look forward to serving you again.",8.29,Flipkart
Madhu M,"It's very irresponsible i ordered rakhi to my brothers before 10 days but they don't delivered and that notification is like delivered the day before but i didnt receive the product till now, while we raise the issue they told us to deliver on rakhi day but they didn't how irresponsible is that we are far away so thats why we have order in this platform but no use that's so irresponsible",1,0,8.3,11-08-2025,"Hi flipkart user, we are sorry about your bad experience with us. please get in touch with us at www.flipkart.com/helpcentre to assist you. thanks for your patience!",8.3,Flipkart
AYan 01,nan,5,0,8.3,11-08-2025,"Hi flipkart user, thank you so much for your feedback. we are glad that you are enjoying flipkart and we look forward to serving you again.",8.3,Flipkart
Prince Verma,Good,5,0,8.3,11-08-2025,"Hi flipkart user, thank you so much for your feedback. we are glad that you are enjoying flipkart and we look forward to serving you again.",8.3,Flipkart
Musiar Sk,nan,5,0,8.29,11-08-2025,"Hi flipkart user, thank you so much for your feedback. we are glad that you are enjoying flipkart and we look forward to serving you again.",8.29,Flipkart
AS OFFICIAL GAMING,Is this good to me,5,0,8.28,11-08-2025,"Hi flipkart user, thank you so much for your feedback. we are glad that you are enjoying flipkart and we look forward to serving you again.",8.28,Flipkart
Dipti Roy,It's to good,5,0,Unkown,11-08-2025,"Hi flipkart user, thank you so much for your feedback. we are glad that you are enjoying flipkart and we look forward to serving you again.",Unknown,Flipkart
Saloni Kanoje,Awesome,5,0,8.28,11-08-2025,"Hi flipkart user, thank you so much for your feedback. we are glad that you are enjoying flipkart and we look forward to serving you again.",8.28,Flipkart
Ishteeyaque Ad,Ok,5,0,8.29,11-08-2025,"Hi flipkart user, thank you so much for your feedback. we are glad that you are enjoying flipkart and we look forward to serving you again.",8.29,Flipkart
Tanu Bhowmick,অ সাধারোন,5,0,8.29,11-08-2025,"Hi flipkart user, thank you so much for your feedback. we are glad that you are enjoying flipkart and we look forward to serving you again.",8.29,Flipkart
